,messid,did,bsid,nseq,rssi,NBAntennes,distpwr,distbs,lat,lng
198,5747f4ad3e952e19123f3c1e,476251.0,5621,3.0,-354.0,3,11985.669285028838,68.48830646348638,39.9000262262,-105.214930901
199,5747f6cc864fce1a9ad3173d,476316.0,14760,2.0,-500.333333333,4,23559.01294258436,51.64762080428945,39.8934827154,-105.22415551700001
200,5747f7013e952e191240a559,476251.0,1012,0.5,-110.5,1,2000.8437694343647,18.11687962466709,39.892787387,-105.224681555
201,5747f703864fce1a9ad33b63,476308.0,1012,1.0,-109.0,1,1835.325840176719,18.11687962466709,39.8925037264,-105.224797986
202,5747f92c3e952e1912421038,476316.0,20540,1.5,-501.0,4,22684.773286648295,85.7312794932096,39.8585590629,-105.22153284
203,5747f9a73e952e19124263d9,476251.0,11210,2.0,-257.0,2,12345.823803434727,47.988671673272584,39.8640942945,-105.240296861
204,5747fc683e952e19124462df,476251.0,14920,4.0,-527.0,4,27818.65148625311,57.58180919314649,39.82594556,-105.21673105200001
205,57481d023e952e19125bbece,473335.0,3558,2.0,-106.0,1,1544.2342452605765,5.3792893818649095,39.806464288200004,-105.015176757
206,57481e653e952e19125cb6fd,473335.0,39962,10.5,-1161.833333333,9,56140.17350507004,42.493976201928916,39.796466119499996,-105.01968475700001
207,57481fe23e952e19125dc739,473335.0,12898,2.0,-235.5,2,6125.277896717157,7.118044331624187,39.786574504499995,-105.028895776
208,57482499864fce1a9af3ddc3,473335.0,4157,1.0,-129.0,1,5803.8099035206,3.1399092269725384,39.768340372,-105.04336784200001
209,57483f49f0fe6e735a4dd974,473335.0,4059,1.0,-107.0,1,1635.7358768386061,4.246549662029271,39.7583579215,-105.04150902200001
210,574840d0f0fe6e735a4ecf46,473335.0,6173,1.5,-386.5,3,17323.77676617392,24.252232333977847,39.7423412134,-105.029753613
211,5748457d3e952e191276cea4,473335.0,7489,3.5,-393.0,3,19809.996913764397,43.1344021972733,39.655159100300004,-104.959084549
212,574846f9864fce1a9a0a8764,473335.0,7310,5.0,-401.0,3,23197.73041973967,41.83860989112816,39.6554706996,-104.959060557
213,574849eb864fce1a9a0c661a,473335.0,2841,1.0,-104.666666667,1,1430.1442551810949,20.466960762786623,39.6136010511,-104.957714493
214,57485d9e3e952e1912863c32,473335.0,6367,2.0,-257.666666667,2,11586.32511974793,35.42713461224876,39.6104189449,-104.95879329899999
215,57487414864fce1a9a2731cc,476320.0,71461,13.5,-2051.9999999993,17,72742.99455077929,59.85464737300484,39.804048963,-105.04159570200001
216,57487599864fce1a9a2817c4,476318.0,66916,18.0,-2302.9999999997,19,82192.8074528352,65.48013345634946,39.803968874,-105.04152478399999
217,57487af93e952e191298bc3c,476318.0,52342,14.5,-1576.4999999979998,13,59430.5833441163,43.738361827310825,39.8069253027,-105.041733353
218,57487b1d864fce1a9a2b8772,476320.0,36897,10.5,-1226.833333334,10,52095.529713879936,32.164143580964236,39.8063737038,-105.042168605
219,57489fa6f0fe6e735a882f47,476285.0,99971,0.0,-3073.0,25,112421.35368808634,250.87802240249434,39.796880956100004,-104.997346151
220,5748a2573e952e1912af249c,476285.0,125170,30.0,-3701.666666667,29,173661.5048995133,182.81929701546497,39.78922669,-105.00493625600001
221,5748acfd864fce1a9a479dab,473683.0,3629,1.0,-103.666666667,1,1350.1432387615425,270.6768244131938,41.9056345136,-106.57547110700001
222,57493780864fce1a9a8f09b5,476185.0,54736,13.0,-1634.500000001,13,73817.05438236486,58.27341509969447,39.821901122199996,-105.05631843100001
223,5749424af0fe6e735adb0819,476185.0,35069,13.0,-1288.166666667,10,66308.2817639477,52.85558478483137,39.822768734600004,-105.054665679
224,574946803e952e1912043253,473796.0,3410,0.0,-132.0,1,6897.8409979552625,5.107076625747668,39.71094783,-104.96560782200001
225,57494ccb3e952e1912080c10,476185.0,31225,10.5,-1098.333333332,9,40373.90646059372,69.62437586220345,39.8280337957,-105.051815596
226,574950c23e952e19120aae5d,476185.0,170067,42.0,-4900.500000002,40,181043.8085781293,284.78014278455356,39.8143545007,-105.03242230200001
227,57495333864fce1a9a9f1135,476185.0,35483,0.0,-907.0,7,47241.62597056844,36.11322091588961,39.7913208602,-105.012403115
228,574955a7864fce1a9aa0d199,476185.0,45404,10.5,-1115.6666666669998,9,50969.47242221978,44.11519769508889,39.7728488434,-105.00302690000001
229,574960d7f0fe6e735aee865c,473796.0,11884,2.0,-249.0,2,9141.106347907786,14.495727962236089,39.710429598800005,-104.965999418
230,5749624a3e952e19121661c3,473796.0,27172,5.5,-660.5,5,35356.05509392431,28.85020356967479,39.7129380176,-104.96712589200001
231,574963b5864fce1a9aaa4980,473796.0,52091,6.0,-1578.3333333330002,12,83047.19675507765,142.4123383821514,39.7084558553,-104.974639918
232,57497482864fce1a9ab5815e,476312.0,11357,4.0,-399.666666667,3,25057.06737650513,47.44333323938593,39.816534671999996,-105.213267499
233,5749d7b3864fce1a9af01bff,476185.0,3555,2.0,-122.0,1,3878.9410477424826,10.921936399495271,39.8282437389,-105.035074062
234,5749d9f53e952e19125de833,476185.0,51981,19.5,-2122.5000000007003,17,88871.90128335093,126.05825985435438,39.8275122175,-105.05261215200001
235,574a9fe1f0fe6e735a946134,473335.0,3526,0.0,-128.0,1,5479.149863314579,14.960173849462132,39.6139763596,-104.96046122700001
236,574aa15df0fe6e735a953167,473335.0,12018,1.0,-512.5,4,24339.20559094195,64.20135170040295,39.6157076157,-104.962907261
237,574aa2d93e952e1912beb1a8,473335.0,3526,2.0,-127.0,1,5172.65102126266,14.960173849462132,39.6176464749,-104.963047038
238,574aa44f864fce1a9a5320d4,473335.0,6419,2.0,-254.5,2,10548.558207494203,30.98256567252772,39.6201463114,-104.966781379
239,574aa5cbf0fe6e735a97aee0,473335.0,86777,22.5,-2779.0,22,122363.709047129,157.0085568064151,39.620907623600004,-104.967686719
240,574aa6513e952e1912c0a20b,476185.0,75400,20.5,-2258.6666666670003,18,97001.02129049921,93.05334287653879,39.8175305498,-105.043467513
241,574aa746864fce1a9a54c3a3,473335.0,29879,12.5,-1260.333333333,10,53535.31998312,111.22429340627518,39.6211358985,-104.967279671
242,574aa8c53e952e1912c2044f,473335.0,8476,4.0,-368.66666666599997,3,13189.941762766186,46.67445030651746,39.621488198,-104.96638134700001
243,574aa9063e952e1912c226a4,476185.0,82597,30.5,-2522.0,20,103905.67832600098,71.0062757795827,39.8023832025,-105.039672543
244,574aaa3f864fce1a9a567567,473335.0,15163,4.5,-611.0,5,20636.251182628264,58.92985501950305,39.6221761563,-104.968540445
245,574aad22864fce1a9a581d16,473335.0,68840,20.5,-2255.499999999,18,89394.74673267151,167.9083088062743,39.6198234592,-104.96645770100001
246,574aad7e3e952e1912c492a4,476185.0,12221,0.0,-502.0,4,19048.028687535985,9.708291038785358,39.7650529581,-105.04750197
247,574aae8df0fe6e735a9c8ac2,473335.0,2605,2.0,-135.0,1,8198.099390576212,19.404885351514917,39.618317468899996,-104.96381461700001
248,574aafe5864fce1a9a59b007,476185.0,65796,20.0,-2210.4999999989996,17,110509.99158645116,91.15391837100822,39.762369827600004,-105.05187991700001
249,574aafef3e952e1912c5f75c,473335.0,2841,1.5,-125.0,1,4610.13007533882,20.466960762786623,39.6168224553,-104.963157058
250,574ab6dbf0fe6e735aa16e89,473335.0,2841,1.0,-119.0,1,3263.722152298646,20.466960762786623,39.6154974698,-104.962801265
251,574ab9b2f0fe6e735aa2fd0b,473335.0,2841,1.0,-117.666666667,1,3022.594208710587,20.466960762786623,39.6104086498,-104.958688215
252,574abe65864fce1a9a624039,476185.0,73813,20.5,-2351.0,19,90517.20299639582,82.93569520654418,39.762270315,-105.052431438
253,574ac3f3f0fe6e735aa8fe91,476185.0,50606,23.5,-1749.0,14,73743.09355198547,71.78087722976024,39.7739457185,-105.06861621200001
254,574ac6443e952e1912d30b4c,476185.0,7558,2.0,-207.3333333333,2,4552.438911141366,5.611941034326559,39.770852804200004,-105.07856119600001
255,574ac8d23e952e1912d49892,476185.0,13420,3.5,-508.0,4,22390.835599314378,36.54414992059819,39.816568705,-105.073280716
256,574acb2e864fce1a9a69a6a9,476185.0,27826,9.0,-914.5,7,48553.9525557358,32.04005175200067,39.8245949112,-105.05233440100001
257,574acee3864fce1a9a6bb853,476185.0,86807,21.0,-3041.333333333,24,137755.11497723218,183.52420389814483,39.827445030999996,-105.05290707700001
258,574b3e9f3e952e1912115fb6,473796.0,141490,28.5,-3907.1666666670003,31,166444.72444433352,203.960109252068,39.7159634906,-104.97765431299999
259,574b400b864fce1a9aa6399b,473796.0,2784,2.0,-118.0,1,3081.1523950528403,6.24286668313239,39.7134435063,-104.97834421600001
260,574b41663e952e191212ae45,473796.0,88922,14.0,-2197.0,17,107144.11967074554,147.68242826376607,39.7087770687,-104.97893872799999
261,574bd244f0fe6e735a2bbab5,473796.0,15178,3.0,-347.0,3,9067.582690178404,20.115242408850904,39.7175202907,-104.979107891
262,574bd3af3e952e191255baf9,473796.0,33896,8.5,-727.8333333329999,6,23521.771441137906,21.06773108382786,39.7312963681,-104.96220322100001
263,574bdc1f864fce1a9aeef14d,476185.0,50326,13.5,-1505.166666667,12,64845.41896036784,82.95357057829865,39.8238804881,-105.0540645
264,574be045864fce1a9af10971,476185.0,66019,17.5,-2120.166666667,17,89302.6624954597,106.8197311869094,39.8179792845,-105.050396687
265,574be42d864fce1a9af31612,476185.0,45744,11.0,-1761.666666666,14,75021.53718058215,99.10974034047244,39.8273002986,-105.052572766
266,574be95f864fce1a9af5efa2,476314.0,7468,2.0,-250.0,2,9235.54089457096,7.41240226088614,39.7904582562,-105.000229375
267,574bead6f0fe6e735a387c3d,476512.0,7489,3.5,-364.5,3,12145.885428251631,43.1344021972733,39.6927617982,-105.006323761
268,574c0ee9f0fe6e735a4f5c56,476185.0,5727,4.0,-248.0,2,9067.532055819245,9.549607076721149,39.8192632441,-105.037444221
269,574c16fe3e952e19127e8316,476185.0,11063,2.5,-255.5,2,10937.353628908204,2.9205320458739563,39.8191185709,-105.05027807100001
270,574c19653e952e1912801e7a,476185.0,47287,20.0,-1892.5,15,90853.45088141308,64.48453307581664,39.8160839617,-105.053997511
271,574c8a92f0fe6e735a96ec57,476185.0,40339,11.5,-1416.0000000010002,11,67184.03561315639,56.359008244552875,39.8269542596,-105.05225346
272,574c9066f0fe6e735a99d3b9,473796.0,2799,0.5,-127.0,1,5172.65102126266,10.834985226473638,39.723346834000004,-104.973499959
273,574c91cbf0fe6e735a9a7b4e,473796.0,58301,17.5,-1854.5,15,69694.35887657388,82.76087786295523,39.711612568,-104.98174568399999
274,574c932a864fce1a9a5aa3d2,473796.0,38229,9.5,-1172.0,9,59471.73201347602,50.531824108010426,39.708874622399996,-104.97897141
275,574c9842f0fe6e735a9d908b,476314.0,8397,0.0,-130.0,1,6147.707260525036,5.760001351823479,39.767273112199995,-105.01073943700001
276,574c9da4864fce1a9a5fbb39,476314.0,42122,9.0,-989.333333333,8,38564.41662753615,38.94519315062803,39.7691066212,-105.011095488
277,574ca0023e952e1912cc4371,476314.0,8397,1.5,-128.5,1,5639.143927900646,5.760001351823479,39.7675174213,-105.010793868
278,574cb5c0864fce1a9a6b2165,476323.0,84341,11.0,-2688.666666667,21,124950.6479916852,240.90941239740982,39.8321029151,-105.231618517
279,574cbc7f864fce1a9a6e4d0d,476329.0,40177,16.0,-1406.8333333340001,11,67190.66659857154,109.11535871203175,39.8240102923,-105.21718799899999
280,574cbc8ff0fe6e735aae899c,476321.0,43500,17.0,-1769.666666666,14,78220.06527142684,160.7184429397017,39.8240206626,-105.21710217200001
281,574cbc9ef0fe6e735aae91a7,476324.0,44462,8.5,-1238.3333333326998,10,51825.73083137431,113.46210720319915,39.8241089292,-105.217145082
282,574cbca03e952e1912d9dc06,476332.0,35881,15.5,-1260.0,10,54409.02625478961,100.16582516204122,39.824132499099996,-105.21712825700001
283,574cbccf3e952e1912d9f0c6,476323.0,23185,8.5,-893.166666666,7,43746.42426598659,81.24912528411208,39.8240132335,-105.217173161
284,574cbcd9864fce1a9a6e7bcb,476322.0,38269,9.5,-1502.3333333340001,12,63446.72663121087,121.51395766588162,39.824134831100004,-105.21715116899999
285,574cbef13e952e1912daf872,476329.0,10345,1.0,-248.0,2,8718.91282990314,29.32645361471884,39.8243513754,-105.217448536
286,574cbf1af0fe6e735aafcabd,476321.0,9850,5.5,-523.1666666670001,4,29917.305227949724,48.31424753346395,39.8244770831,-105.21707306200001
287,574cbf1b3e952e1912db0e9f,476324.0,5435,2.5,-244.0,2,8081.446451306717,25.993080343893332,39.8242617146,-105.217379151
288,574cbf26864fce1a9a6f9a2b,476332.0,1872,2.0,-121.0,1,3661.9564845932064,15.854604390132774,39.824401837399996,-105.21762099600001
289,574cbf59f0fe6e735aafe811,476322.0,13748,2.5,-372.0,3,15570.691744126618,33.53074117962237,39.8242345818,-105.21720666600001
290,574cbf92f0fe6e735aafffc0,476323.0,10699,6.0,-515.5,4,24296.23303189485,36.82539721458539,39.8243918553,-105.217384585
291,574d2775864fce1a9aa29eb4,473796.0,3548,2.0,-116.0,1,2746.0799626238822,6.078167786089729,39.7129508234,-104.98080406700001
292,574d2a393e952e19120fb23a,473796.0,16734,3.0,-251.5,2,9651.98226286813,18.053022834901434,39.732035296,-104.95052253700001
293,574d33883e952e1912147cd0,476314.0,11945,2.0,-249.0,2,9051.592069005143,11.838169137913209,39.7610150649,-105.013856865
294,574d67313e952e1912376829,473796.0,76862,9.0,-2357.6666666660003,18,125860.78373589103,151.9160297319507,39.8378058859,-105.03460328799999
295,574d68a9f0fe6e735a0b29ea,473796.0,30389,10.5,-1263.1666666669998,10,50968.279188227265,57.83444476807886,39.830474534000004,-105.032468099
296,574d6b62f0fe6e735a0cf5b0,473796.0,35904,12.0,-1169.833333333,9,61258.1895507359,42.505032816421014,39.8197080594,-105.044837351
297,574d844a864fce1a9adec990,473796.0,32258,8.0,-1016.5,8,44411.336323787255,30.61450683230848,39.831110441599996,-105.034784589
298,574d9b2ef0fe6e735a2a83a6,473864.0,8453,1.5,-135.5,1,8437.48821477336,16.280097351187163,39.688640587100004,-104.91343161299999
299,574d9bf03e952e191258f0b5,473512.0,8457,0.0,-127.0,1,5172.65102126266,16.280097351187163,39.6887217207,-104.913639088
300,574db559864fce1a9afd27b3,476512.0,3571,1.0,-128.66666666700002,1,5693.506829134851,12.882829417302839,39.670475720700004,-104.99034024299999
301,574db9f6f0fe6e735a3d8297,476512.0,2605,2.0,-139.0,1,10320.795651210681,19.404885351514917,39.6588542913,-105.008182262
302,574dbc80f0fe6e735a3f141d,473953.0,28784,4.0,-495.5,4,17436.945752487354,38.9085908640914,39.7305568932,-104.95886939100001
303,574dbf2a864fce1a9a033ce6,473953.0,29250,7.5,-721.6666666663,6,24797.692401228564,46.95746606326965,39.7322631603,-104.966920137
304,574dca133e952e191274f704,473796.0,25046,5.5,-654.6666666670001,5,33631.74143152173,16.047618479222933,39.8304562823,-105.025639499
305,574dcb6df0fe6e735a47a41d,473796.0,45941,11.5,-1510.6666666669998,12,64720.10552563915,79.48131835649211,39.8183362684,-105.027744454
306,574dccc6864fce1a9a0b07ca,473796.0,21130,7.0,-459.3333333333,4,12645.687378789238,19.167803401266653,39.8154449441,-105.035493392
307,574dd0f7f0fe6e735a4ab9ad,473796.0,5616,2.0,-272.0,2,20325.639908460285,4.200137100617172,39.7717453428,-105.040074497
308,574dd258f0fe6e735a4b773e,473796.0,2731,1.0,-100.666666667,1,1136.003961619071,1.8041029131983315,39.772268995,-105.038447687
309,574dd58d864fce1a9a0fdeca,476512.0,6131,1.0,-273.0,2,17941.558777026105,34.36505920097705,39.6587272677,-105.008263966
310,574ddc89864fce1a9a1373d4,476512.0,12703,5.0,-516.6666666670001,4,24152.260030812497,58.69456478707846,39.6589167983,-105.008223431
311,574e0889864fce1a9a294e8c,473796.0,24018,8.5,-863.1666666670001,7,33508.959466859655,18.189151952495873,39.7686191238,-105.04368918600001
312,574e0e0e864fce1a9a2c17f1,473796.0,38748,8.5,-1032.5,8,51122.72439900724,49.20175311357154,39.717705229699995,-105.042231095
313,574e1b7ef0fe6e735a6fccb0,473796.0,23177,3.0,-515.833333333,4,23617.911478869097,34.15261992448427,39.7072274996,-104.995827315
314,574e1cddf0fe6e735a70809d,473796.0,24549,6.0,-658.5,5,35674.32795274017,38.26926678659713,39.7089028563,-104.97900041
315,574e75ec864fce1a9a60a660,473796.0,7382,0.0,-122.0,1,3878.9410477424826,6.762473626029214,39.717859147199995,-104.977295898
316,574e7c963e952e1912cfdefb,473953.0,22852,4.0,-631.333333332,5,26378.115698657988,38.01884443745753,39.732070251399996,-104.96758203700001
317,574e8766f0fe6e735aa607b2,473953.0,32605,6.0,-640.666666666,5,32197.5481582195,47.65111775815682,39.732550207399996,-104.96782889100001
318,574e89e0f0fe6e735aa79526,476512.0,3025,2.0,-134.0,1,7739.504894546474,14.282678630573844,39.6825110904,-105.000064564
319,574e8c553e952e1912d8ca2e,476512.0,11036,3.0,-521.3333333329999,4,25557.23283355146,53.18122915280087,39.6934682709,-105.008271395
320,574ecedb864fce1a9a9c30a8,473953.0,45298,9.0,-1014.9999999999999,8,46051.18934223595,61.760805419837524,39.7324543022,-104.967657365
321,574edac8f0fe6e735adecd46,476185.0,5423,4.0,-217.0,2,3904.0922809976637,12.542843909839007,39.8569036694,-105.06238487899999
322,574edcbdf0fe6e735ae01ac9,476185.0,39093,10.5,-1272.1666666659999,10,55472.27901401023,89.79644920562578,39.851378698400005,-105.063094041
323,574ee174864fce1a9aa82923,473796.0,3555,1.0,-127.0,1,5172.65102126266,10.921936399495271,39.827854799,-105.033102505
324,574ee2d6f0fe6e735ae3fd84,473796.0,55438,4.5,-1596.5,13,62685.94455619622,49.272245871107636,39.8048526171,-105.039060479
325,574ee95e3e952e191218f263,476185.0,37237,8.0,-1286.666666668,10,59937.65446284669,81.47362590776899,39.8460130259,-105.06343516
326,574ef4ea3e952e191220ae6d,473953.0,35180,5.0,-738.3333333330002,6,28582.60750714487,47.52505701317156,39.7322835602,-104.967567265
327,574ef7fdf0fe6e735af1b738,476185.0,62081,16.5,-1902.833333332,15,81098.56137625099,112.15366822760059,39.844764401599996,-105.06388173100001
328,574f0a163e952e19122e1f13,473953.0,31632,3.5,-623.333333333,5,26548.4073788068,41.44688922708183,39.732234106199996,-104.967510117
329,574f10303e952e191231dcca,476314.0,8397,0.0,-134.0,1,7739.504894546474,5.760001351823479,39.7674726428,-105.01086742700001
330,574f11be864fce1a9ac73c2d,476512.0,1859,2.0,-129.0,1,5803.8099035206,9.446838215184547,39.6780275875,-104.99734187700001
331,574f2d5df0fe6e735a11c1a0,473953.0,16830,2.0,-248.0,2,8834.607505855867,17.239466911920903,39.7351551472,-104.97855253600001
332,574f3263864fce1a9ada11d4,473953.0,16830,1.5,-254.33333333299998,2,10457.053813669892,17.239466911920903,39.7330486558,-104.978405549
333,574f3f943e952e19124d1be1,473953.0,8474,1.0,-122.0,1,3878.9410477424826,9.38865133648842,39.7329164973,-104.978402893
334,574f4405864fce1a9ae397e9,473953.0,8356,2.0,-135.0,1,8198.099390576212,7.850815575432482,39.7329934044,-104.97850544799999
335,574f5082864fce1a9ae9fcd2,473953.0,27362,9.5,-633.5,5,28717.161243078404,39.6025473511866,39.735692984699995,-104.976549858
336,574fd1b2f0fe6e735a618732,476185.0,53938,15.0,-1909.666666667,15,87718.49001747649,104.67243707501734,39.8239185641,-105.054639597
337,574fd1e6864fce1a9a2868c0,476314.0,3548,2.0,-134.0,1,7739.504894546474,6.078167786089729,39.7672827609,-105.013284164
338,574fd6bc3e952e1912968021,476185.0,72875,29.5,-2377.5,19,98211.93507493714,177.5877029062049,39.8272654372,-105.052454078
339,574fd89d864fce1a9a2c0b44,473953.0,8474,1.0,-112.666666667,1,2266.6258942738855,9.38865133648842,39.7320625634,-104.96719027799999
340,574fda1bf0fe6e735a660f58,473805.0,15340,4.0,-389.666666667,3,18694.093041296263,24.135728228608453,39.7072889687,-104.96852998799999
341,574fe0a93e952e19129c3c9f,476185.0,71828,17.5,-2382.0,19,98886.06054655276,108.81124118118743,39.8198406493,-105.039930391
342,574fe299864fce1a9a3236c5,473805.0,3578,0.5,-125.5,1,4744.748303973604,10.515604909741098,39.6696381991,-104.993958459
343,574ff4463e952e1912a9bf19,476512.0,14699,4.5,-393.0,3,19677.673046512366,20.757817958433005,39.7496335652,-105.028198178
344,574ff843f0fe6e735a79c637,476185.0,120043,35.5,-3658.9999999989996,29,163943.1379646217,235.5285237231861,39.8208833357,-105.046977055
