messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
573d71d6f0fe6e735a384aee,3415,476185.0,1.0,-136.0,1.46364463e+12,39.7861926929,-104.939771784
573d71d6f0fe6e735a384aee,3548,476185.0,1.0,-135.0,1.46364463e+12,39.7448482036,-105.010048102
573d71d6f0fe6e735a384aee,3556,476185.0,1.0,-100.666666667,1.46364463e+12,39.7806581352,-105.053676268
573d71d6f0fe6e735a384aee,3558,476185.0,0.0,-135.0,1.46364463e+12,39.8100546588,-105.010413445
573d71d6f0fe6e735a384aee,3562,476185.0,1.0,-120.0,1.46364463e+12,39.7977059038,-105.060233749
573d71d6f0fe6e735a384aee,3579,476185.0,0.0,-122.0,1.46364463e+12,39.7550193847,-105.043314763
573d71d6f0fe6e735a384aee,4058,476185.0,1.5,-121.0,1.46364463e+12,39.7832105294,-105.088746775
573d71d6f0fe6e735a384aee,4157,476185.0,1.0,-118.0,1.46364463e+12,39.8054198019,-105.040942297
573d71d6f0fe6e735a384aee,4244,476185.0,1.0,-135.0,1.46364463e+12,39.7708525833,-105.071494168
573d71d6f0fe6e735a384aee,7456,476185.0,1.0,-126.0,1.46364463e+12,39.7821125865,-105.072700822
573d71d6f0fe6e735a384aee,8446,476185.0,1.0,-137.666666667,1.46364463e+12,39.8056964255,-105.056208144
573d71d6f0fe6e735a384aee,9899,476185.0,2.0,-133.0,1.46364463e+12,39.7914022708,-105.02660482
573d744bf0fe6e735a3a2223,1264,476185.0,1.0,-132.0,1.463645259e+12,39.7471392104,-105.085312503
573d744bf0fe6e735a3a2223,1476,476185.0,1.0,-131.0,1.463645259e+12,39.7050706005,-105.145581142
573d744bf0fe6e735a3a2223,1859,476185.0,1.5,-133.5,1.463645259e+12,39.7048869498,-105.016392267
573d744bf0fe6e735a3a2223,1878,476185.0,0.5,-123.5,1.463645259e+12,39.803794978,-105.072089989
573d744bf0fe6e735a3a2223,2610,476185.0,1.0,-120.0,1.463645259e+12,39.7979686649,-105.073460438
573d744bf0fe6e735a3a2223,2617,476185.0,0.5,-129.0,1.463645259e+12,39.7799081609,-105.062479338
573d744bf0fe6e735a3a2223,2846,476185.0,0.0,-133.0,1.463645259e+12,39.666187571,-105.077529959
573d744bf0fe6e735a3a2223,3025,476185.0,1.0,-126.333333333,1.463645259e+12,39.6546818791,-105.043685283
573d744bf0fe6e735a3a2223,3529,476185.0,1.5,-127.0,1.463645259e+12,39.7553902903,-105.056406141
573d744bf0fe6e735a3a2223,3547,476185.0,1.0,-129.0,1.463645259e+12,39.692975919,-105.044371274
573d744bf0fe6e735a3a2223,3556,476185.0,1.5,-129.0,1.463645259e+12,39.7806581352,-105.053676268
573d744bf0fe6e735a3a2223,3570,476185.0,1.0,-127.0,1.463645259e+12,39.7578896588,-105.119324332
573d744bf0fe6e735a3a2223,3578,476185.0,1.0,-124.0,1.463645259e+12,39.7286509462,-105.163031574
573d744bf0fe6e735a3a2223,3581,476185.0,1.0,-123.0,1.463645259e+12,39.7181196801,-105.066747888
573d744bf0fe6e735a3a2223,4078,476185.0,1.0,-136.666666667,1.463645259e+12,39.7163169164,-105.132549933
573d744bf0fe6e735a3a2223,4147,476185.0,1.0,-130.666666667,1.463645259e+12,39.665430287,-105.111884525
573d744bf0fe6e735a3a2223,4244,476185.0,1.0,-95.3333333333,1.463645259e+12,39.7708525833,-105.071494168
573d744bf0fe6e735a3a2223,8245,476185.0,1.0,-109.666666667,1.463645259e+12,39.7594613083,-105.074287246
573d744bf0fe6e735a3a2223,8437,476185.0,1.0,-105.666666667,1.463645259e+12,39.7594613083,-105.074287246
573d744bf0fe6e735a3a2223,8472,476185.0,1.0,-132.333333333,1.463645259e+12,39.7343296311,-105.165354911
573d76d6f0fe6e735a3be643,4058,476185.0,2.0,-120.0,1.46364591e+12,39.7832105294,-105.088746775
573d791c3e952e1912500c1b,1264,476185.0,1.5,-126.5,1.463646492e+12,39.7471392104,-105.085312503
573d791c3e952e1912500c1b,1476,476185.0,2.0,-126.0,1.463646492e+12,39.7050706005,-105.145581142
573d791c3e952e1912500c1b,1859,476185.0,1.0,-126.666666667,1.463646492e+12,39.7048869498,-105.016392267
573d791c3e952e1912500c1b,2610,476185.0,1.0,-130.0,1.463646492e+12,39.7979686649,-105.073460438
573d791c3e952e1912500c1b,2846,476185.0,1.5,-127.5,1.463646492e+12,39.666187571,-105.077529959
573d791c3e952e1912500c1b,3025,476185.0,2.0,-131.0,1.463646492e+12,39.6546818791,-105.043685283
573d791c3e952e1912500c1b,3386,476185.0,1.0,-130.0,1.463646492e+12,39.8105085102,-105.151310853
573d791c3e952e1912500c1b,3403,476185.0,2.0,-136.0,1.463646492e+12,39.8079156368,-105.097858778
573d791c3e952e1912500c1b,3500,476185.0,1.0,-122.666666667,1.463646492e+12,39.7764668653,-105.099747171
573d791c3e952e1912500c1b,3529,476185.0,1.0,-130.0,1.463646492e+12,39.7553902903,-105.056406141
573d791c3e952e1912500c1b,3547,476185.0,1.0,-125.333333333,1.463646492e+12,39.692975919,-105.044371274
573d791c3e952e1912500c1b,3570,476185.0,1.0,-111.0,1.463646492e+12,39.7578896588,-105.119324332
573d791c3e952e1912500c1b,3581,476185.0,1.0,-120.333333333,1.463646492e+12,39.7181196801,-105.066747888
573d791c3e952e1912500c1b,4058,476185.0,1.5,-119.0,1.463646492e+12,39.7832105294,-105.088746775
573d791c3e952e1912500c1b,4078,476185.0,1.5,-126.5,1.463646492e+12,39.7163169164,-105.132549933
573d791c3e952e1912500c1b,4147,476185.0,1.0,-133.0,1.463646492e+12,39.665430287,-105.111884525
573d791c3e952e1912500c1b,4244,476185.0,2.0,-130.0,1.463646492e+12,39.7708525833,-105.071494168
573d791c3e952e1912500c1b,7456,476185.0,2.0,-129.0,1.463646492e+12,39.7821125865,-105.072700822
573d791c3e952e1912500c1b,8245,476185.0,1.0,-125.333333333,1.463646492e+12,39.7594613083,-105.074287246
573d791c3e952e1912500c1b,8364,476185.0,1.0,-121.666666667,1.463646492e+12,39.7064355449,-105.09932301
573d791c3e952e1912500c1b,8370,476185.0,1.0,-127.666666667,1.463646492e+12,39.7064355449,-105.09932301
573d791c3e952e1912500c1b,8437,476185.0,1.0,-131.0,1.463646492e+12,39.7594613083,-105.074287246
573d9819f0fe6e735a5490e8,1872,476285.0,2.0,-134.0,1.463654425e+12,39.823856259,-105.239120142
573d9819f0fe6e735a5490e8,1878,476285.0,0.5,-114.0,1.463654425e+12,39.803794978,-105.072089989
573d9819f0fe6e735a5490e8,1988,476285.0,0.5,-135.0,1.463654425e+12,39.9263970026,-105.084103021
573d9819f0fe6e735a5490e8,1996,476285.0,1.5,-131.5,1.463654425e+12,39.8162240841,-105.045346792
573d9819f0fe6e735a5490e8,2610,476285.0,2.0,-129.0,1.463654425e+12,39.7979686649,-105.073460438
573d9819f0fe6e735a5490e8,2799,476285.0,1.5,-132.0,1.463654425e+12,39.7530526327,-104.941021699
573d9819f0fe6e735a5490e8,2842,476285.0,2.0,-134.0,1.463654425e+12,39.799560008,-104.868813074
573d9819f0fe6e735a5490e8,2862,476285.0,0.5,-107.5,1.463654425e+12,39.7777762414,-104.96330486
573d9819f0fe6e735a5490e8,3256,476285.0,1.0,-133.0,1.463654425e+12,39.8641674321,-104.919153306
573d9819f0fe6e735a5490e8,3357,476285.0,0.5,-120.0,1.463654425e+12,39.8534180447,-104.985877334
573d9819f0fe6e735a5490e8,3410,476285.0,1.0,-112.0,1.463654425e+12,39.7776897533,-105.002424326
573d9819f0fe6e735a5490e8,3412,476285.0,1.0,-108.333333333,1.463654425e+12,39.8241946127,-104.998428692
573d9819f0fe6e735a5490e8,3415,476285.0,1.0,-123.0,1.463654425e+12,39.7861926929,-104.939771784
573d9819f0fe6e735a5490e8,3529,476285.0,2.0,-132.0,1.463654425e+12,39.7553902903,-105.056406141
573d9819f0fe6e735a5490e8,3554,476285.0,1.0,-132.0,1.463654425e+12,39.9107575566,-105.094683961
573d9819f0fe6e735a5490e8,3556,476285.0,1.0,-119.0,1.463654425e+12,39.7806581352,-105.053676268
573d9819f0fe6e735a5490e8,3558,476285.0,0.5,-125.0,1.463654425e+12,39.8100546588,-105.010413445
573d9819f0fe6e735a5490e8,3559,476285.0,1.0,-113.333333333,1.463654425e+12,39.8000788387,-104.999947283
573d9819f0fe6e735a5490e8,3562,476285.0,1.0,-121.0,1.463654425e+12,39.7977059038,-105.060233749
573d9819f0fe6e735a5490e8,3569,476285.0,0.5,-128.5,1.463654425e+12,39.8887249889,-105.080291033
573d9819f0fe6e735a5490e8,3578,476285.0,1.0,-130.333333333,1.463654425e+12,39.7286509462,-105.163031574
573d9819f0fe6e735a5490e8,3579,476285.0,2.0,-125.0,1.463654425e+12,39.7550193847,-105.043314763
573d9819f0fe6e735a5490e8,4056,476285.0,2.0,-128.0,1.463654425e+12,39.7719150146,-105.009415936
573d9819f0fe6e735a5490e8,4058,476285.0,1.0,-105.666666667,1.463654425e+12,39.7832105294,-105.088746775
573d9819f0fe6e735a5490e8,4064,476285.0,0.5,-134.0,1.463654425e+12,39.9949158653,-105.122607937
573d9819f0fe6e735a5490e8,4078,476285.0,1.0,-135.0,1.463654425e+12,39.7163169164,-105.132549933
573d9819f0fe6e735a5490e8,4105,476285.0,2.0,-132.0,1.463654425e+12,39.953061703,-104.915906747
573d9819f0fe6e735a5490e8,7382,476285.0,1.0,-131.0,1.463654425e+12,39.7435206571,-105.00091687
573d9819f0fe6e735a5490e8,7456,476285.0,1.5,-121.0,1.463654425e+12,39.7821125865,-105.072700822
573d9819f0fe6e735a5490e8,7692,476285.0,2.0,-138.0,1.463654425e+12,39.9284361785,-105.172718692
573d9819f0fe6e735a5490e8,8364,476285.0,1.5,-133.5,1.463654425e+12,39.7064355449,-105.09932301
573d9819f0fe6e735a5490e8,8368,476285.0,1.0,-131.0,1.463654425e+12,39.9652836706,-104.904167461
573d9819f0fe6e735a5490e8,8470,476285.0,0.0,-128.0,1.463654425e+12,39.8387400544,-105.085159501
573d9819f0fe6e735a5490e8,9899,476285.0,1.0,-126.333333333,1.463654425e+12,39.7914022708,-105.02660482
573d9a84f0fe6e735a564e8d,1859,476285.0,1.0,-121.333333333,1.463655044e+12,39.7048869498,-105.016392267
573d9a84f0fe6e735a564e8d,1872,476285.0,2.0,-131.0,1.463655044e+12,39.823856259,-105.239120142
573d9a84f0fe6e735a564e8d,2784,476285.0,0.0,-129.0,1.463655044e+12,39.7281854331,-105.042323764
573d9a84f0fe6e735a564e8d,2790,476285.0,1.0,-127.0,1.463655044e+12,39.8426017467,-105.090761589
573d9a84f0fe6e735a564e8d,2799,476285.0,1.0,-123.0,1.463655044e+12,39.7530526327,-104.941021699
573d9a84f0fe6e735a564e8d,2862,476285.0,1.0,-107.333333333,1.463655044e+12,39.7777762414,-104.96330486
573d9a84f0fe6e735a564e8d,3256,476285.0,1.0,-138.0,1.463655044e+12,39.8641674321,-104.919153306
573d9a84f0fe6e735a564e8d,3410,476285.0,1.0,-98.0,1.463655044e+12,39.7776897533,-105.002424326
573d9a84f0fe6e735a564e8d,3412,476285.0,1.5,-127.0,1.463655044e+12,39.8241946127,-104.998428692
573d9a84f0fe6e735a564e8d,3526,476285.0,0.0,-136.0,1.463655044e+12,39.6772510308,-104.952720509
573d9a84f0fe6e735a564e8d,3529,476285.0,0.5,-128.0,1.463655044e+12,39.7553902903,-105.056406141
573d9a84f0fe6e735a564e8d,3547,476285.0,1.0,-126.666666667,1.463655044e+12,39.692975919,-105.044371274
573d9a84f0fe6e735a564e8d,3548,476285.0,1.0,-122.333333333,1.463655044e+12,39.7448482036,-105.010048102
573d9a84f0fe6e735a564e8d,3578,476285.0,1.0,-129.0,1.463655044e+12,39.7286509462,-105.163031574
573d9a84f0fe6e735a564e8d,3579,476285.0,1.0,-120.0,1.463655044e+12,39.7550193847,-105.043314763
573d9a84f0fe6e735a564e8d,3581,476285.0,1.0,-130.0,1.463655044e+12,39.7181196801,-105.066747888
573d9a84f0fe6e735a564e8d,3846,476285.0,0.5,-115.0,1.463655044e+12,39.7537185228,-104.998667795
573d9a84f0fe6e735a564e8d,4056,476285.0,1.0,-112.333333333,1.463655044e+12,39.7719150146,-105.009415936
573d9a84f0fe6e735a564e8d,4058,476285.0,1.0,-123.5,1.463655044e+12,39.7832105294,-105.088746775
573d9a84f0fe6e735a564e8d,4059,476285.0,1.0,-124.0,1.463655044e+12,39.7567635889,-105.024870179
573d9a84f0fe6e735a564e8d,4244,476285.0,0.5,-135.0,1.463655044e+12,39.7708525833,-105.071494168
573d9a84f0fe6e735a564e8d,7382,476285.0,1.0,-121.0,1.463655044e+12,39.7435206571,-105.00091687
573d9a84f0fe6e735a564e8d,8245,476285.0,1.5,-137.5,1.463655044e+12,39.7594613083,-105.074287246
573d9a84f0fe6e735a564e8d,8352,476285.0,1.0,-128.0,1.463655044e+12,39.7616334244,-105.025752947
573d9a84f0fe6e735a564e8d,8356,476285.0,1.0,-109.666666667,1.463655044e+12,39.7570335245,-104.976126764
573d9a84f0fe6e735a564e8d,8364,476285.0,1.0,-133.333333333,1.463655044e+12,39.7064355449,-105.09932301
573d9a84f0fe6e735a564e8d,8368,476285.0,2.0,-137.0,1.463655044e+12,39.9652836706,-104.904167461
573d9a84f0fe6e735a564e8d,8370,476285.0,2.0,-137.0,1.463655044e+12,39.7064355449,-105.09932301
573d9a84f0fe6e735a564e8d,8397,476285.0,1.0,-113.333333333,1.463655044e+12,39.7593955132,-105.00141507
573da1c03e952e19126e2826,3500,476185.0,1.0,-118.0,1.463656896e+12,39.7764668653,-105.099747171
573da1c03e952e19126e2826,3529,476185.0,1.0,-128.0,1.463656896e+12,39.7553902903,-105.056406141
573da1c03e952e19126e2826,4058,476185.0,0.5,-116.0,1.463656896e+12,39.7832105294,-105.088746775
573da1c03e952e19126e2826,8364,476185.0,0.5,-123.5,1.463656896e+12,39.7064355449,-105.09932301
573da452864fce1a9aff034f,3403,476185.0,0.5,-114.5,1.463657554e+12,39.8079156368,-105.097858778
573da452864fce1a9aff034f,4058,476185.0,1.0,-85.6666666667,1.463657554e+12,39.7832105294,-105.088746775
573da67a3e952e1912715bd7,3500,476185.0,1.0,-131.0,1.463658106e+12,39.7764668653,-105.099747171
573da8cff0fe6e735a5ff378,1741,476185.0,1.0,-116.0,1.463658703e+12,39.8078782841,-105.047756523
573da8cff0fe6e735a5ff378,1859,476185.0,1.0,-132.0,1.463658703e+12,39.7048869498,-105.016392267
573da8cff0fe6e735a5ff378,1878,476185.0,2.0,-131.0,1.463658703e+12,39.803794978,-105.072089989
573da8cff0fe6e735a5ff378,1987,476185.0,1.0,-122.666666667,1.463658703e+12,39.8078409419,-105.043755461
573da8cff0fe6e735a5ff378,1988,476185.0,0.5,-134.5,1.463658703e+12,39.9263970026,-105.084103021
573da8cff0fe6e735a5ff378,1994,476185.0,2.0,-138.0,1.463658703e+12,39.8181435025,-105.047564818
573da8cff0fe6e735a5ff378,1996,476185.0,1.0,-118.666666667,1.463658703e+12,39.8162240841,-105.045346792
573da8cff0fe6e735a5ff378,2189,476185.0,1.0,-98.3333333333,1.463658703e+12,39.8176539435,-105.050983775
573da8cff0fe6e735a5ff378,2617,476185.0,1.5,-144.0,1.463658703e+12,39.7799081609,-105.062479338
573da8cff0fe6e735a5ff378,2790,476185.0,1.0,-103.333333333,1.463658703e+12,39.8426017467,-105.090761589
573da8cff0fe6e735a5ff378,3412,476185.0,1.5,-122.5,1.463658703e+12,39.8241946127,-104.998428692
573da8cff0fe6e735a5ff378,3538,476185.0,1.5,-131.5,1.463658703e+12,39.8216715273,-105.023146494
573da8cff0fe6e735a5ff378,3562,476185.0,2.0,-129.0,1.463658703e+12,39.7977059038,-105.060233749
573da8cff0fe6e735a5ff378,4157,476185.0,1.0,-113.333333333,1.463658703e+12,39.8054198019,-105.040942297
573da8cff0fe6e735a5ff378,4244,476185.0,2.0,-139.0,1.463658703e+12,39.7708525833,-105.071494168
573da8cff0fe6e735a5ff378,8446,476185.0,1.0,-128.333333333,1.463658703e+12,39.8056964255,-105.056208144
573da8cff0fe6e735a5ff378,8470,476185.0,1.5,-135.0,1.463658703e+12,39.8387400544,-105.085159501
573da8cff0fe6e735a5ff378,8475,476185.0,1.0,-134.666666667,1.463658703e+12,39.811782105,-105.026328911
573da8cff0fe6e735a5ff378,9899,476185.0,1.0,-124.333333333,1.463658703e+12,39.7914022708,-105.02660482
573dd65e3e952e19128fefa4,1086,476285.0,1.0,-133.0,1.463670366e+12,39.9739948915,-104.891716745
573dd65e3e952e19128fefa4,1741,476285.0,1.0,-120.666666667,1.463670366e+12,39.8078782841,-105.047756523
573dd65e3e952e19128fefa4,1859,476285.0,1.0,-130.0,1.463670366e+12,39.7048869498,-105.016392267
573dd65e3e952e19128fefa4,1872,476285.0,0.0,-135.0,1.463670366e+12,39.823856259,-105.239120142
573dd65e3e952e19128fefa4,1996,476285.0,1.0,-135.5,1.463670366e+12,39.8162240841,-105.045346792
573dd65e3e952e19128fefa4,2189,476285.0,1.0,-132.0,1.463670366e+12,39.8176539435,-105.050983775
573dd65e3e952e19128fefa4,2605,476285.0,1.0,-135.0,1.463670366e+12,39.6127445823,-105.008826579
573dd65e3e952e19128fefa4,2610,476285.0,1.0,-137.0,1.463670366e+12,39.7979686649,-105.073460438
573dd65e3e952e19128fefa4,2617,476285.0,1.0,-136.0,1.463670366e+12,39.7799081609,-105.062479338
573dd65e3e952e19128fefa4,2790,476285.0,1.0,-115.333333333,1.463670366e+12,39.8426017467,-105.090761589
573dd65e3e952e19128fefa4,2799,476285.0,1.0,-119.666666667,1.463670366e+12,39.7530526327,-104.941021699
573dd65e3e952e19128fefa4,2842,476285.0,0.5,-132.0,1.463670366e+12,39.799560008,-104.868813074
573dd65e3e952e19128fefa4,2846,476285.0,0.5,-133.0,1.463670366e+12,39.666187571,-105.077529959
573dd65e3e952e19128fefa4,2862,476285.0,1.0,-112.0,1.463670366e+12,39.7777762414,-104.96330486
573dd65e3e952e19128fefa4,3256,476285.0,1.5,-128.0,1.463670366e+12,39.8641674321,-104.919153306
573dd65e3e952e19128fefa4,3357,476285.0,1.0,-122.5,1.463670366e+12,39.8534180447,-104.985877334
573dd65e3e952e19128fefa4,3410,476285.0,1.0,-97.3333333333,1.463670366e+12,39.7776897533,-105.002424326
573dd65e3e952e19128fefa4,3412,476285.0,1.0,-113.0,1.463670366e+12,39.8241946127,-104.998428692
573dd65e3e952e19128fefa4,3415,476285.0,1.0,-115.333333333,1.463670366e+12,39.7861926929,-104.939771784
573dd65e3e952e19128fefa4,3500,476285.0,2.0,-134.0,1.463670366e+12,39.7764668653,-105.099747171
573dd65e3e952e19128fefa4,3526,476285.0,1.0,-127.666666667,1.463670366e+12,39.6772510308,-104.952720509
573dd65e3e952e19128fefa4,3538,476285.0,1.0,-137.0,1.463670366e+12,39.8216715273,-105.023146494
573dd65e3e952e19128fefa4,3545,476285.0,1.0,-121.5,1.463670366e+12,39.8719024671,-105.058841789
573dd65e3e952e19128fefa4,3547,476285.0,0.5,-129.5,1.463670366e+12,39.692975919,-105.044371274
573dd65e3e952e19128fefa4,3548,476285.0,1.0,-129.5,1.463670366e+12,39.7448482036,-105.010048102
573dd65e3e952e19128fefa4,3554,476285.0,1.5,-131.5,1.463670366e+12,39.9107575566,-105.094683961
573dd65e3e952e19128fefa4,3558,476285.0,1.0,-116.333333333,1.463670366e+12,39.8100546588,-105.010413445
573dd65e3e952e19128fefa4,3559,476285.0,1.0,-112.333333333,1.463670366e+12,39.8000788387,-104.999947283
573dd65e3e952e19128fefa4,3565,476285.0,1.0,-126.666666667,1.463670366e+12,39.9040824664,-105.07782543
573dd65e3e952e19128fefa4,3568,476285.0,1.0,-139.5,1.463670366e+12,39.9502570444,-104.919674104
573dd65e3e952e19128fefa4,3569,476285.0,1.0,-131.0,1.463670366e+12,39.8887249889,-105.080291033
573dd65e3e952e19128fefa4,3578,476285.0,0.0,-136.0,1.463670366e+12,39.7286509462,-105.163031574
573dd65e3e952e19128fefa4,3579,476285.0,1.0,-126.0,1.463670366e+12,39.7550193847,-105.043314763
573dd65e3e952e19128fefa4,3581,476285.0,0.0,-128.0,1.463670366e+12,39.7181196801,-105.066747888
573dd65e3e952e19128fefa4,3846,476285.0,1.0,-132.0,1.463670366e+12,39.7537185228,-104.998667795
573dd65e3e952e19128fefa4,4056,476285.0,1.0,-117.666666667,1.463670366e+12,39.7719150146,-105.009415936
573dd65e3e952e19128fefa4,4058,476285.0,1.0,-113.666666667,1.463670366e+12,39.7832105294,-105.088746775
573dd65e3e952e19128fefa4,4064,476285.0,1.0,-131.666666667,1.463670366e+12,39.9949158653,-105.122607937
573dd65e3e952e19128fefa4,4147,476285.0,1.5,-134.0,1.463670366e+12,39.665430287,-105.111884525
573dd65e3e952e19128fefa4,7382,476285.0,1.0,-126.666666667,1.463670366e+12,39.7435206571,-105.00091687
573dd65e3e952e19128fefa4,7456,476285.0,1.0,-121.666666667,1.463670366e+12,39.7821125865,-105.072700822
573dd65e3e952e19128fefa4,8352,476285.0,0.5,-123.5,1.463670366e+12,39.7616334244,-105.025752947
573dd65e3e952e19128fefa4,8356,476285.0,0.0,-126.0,1.463670366e+12,39.7570335245,-104.976126764
573dd65e3e952e19128fefa4,8368,476285.0,1.0,-130.0,1.463670366e+12,39.9652836706,-104.904167461
573dd65e3e952e19128fefa4,8397,476285.0,1.0,-129.666666667,1.463670366e+12,39.7593955132,-105.00141507
573dd65e3e952e19128fefa4,8426,476285.0,1.0,-125.666666667,1.463670366e+12,39.8048890313,-104.970864168
573dd65e3e952e19128fefa4,8452,476285.0,1.0,-138.5,1.463670366e+12,39.748725342,-105.21104149
573dd65e3e952e19128fefa4,8470,476285.0,1.0,-134.5,1.463670366e+12,39.8387400544,-105.085159501
573dd65e3e952e19128fefa4,8474,476285.0,1.5,-133.0,1.463670366e+12,39.7320448643,-104.973650831
573dd65e3e952e19128fefa4,9899,476285.0,1.5,-129.5,1.463670366e+12,39.7914022708,-105.02660482
573df74a864fce1a9a339013,1741,476185.0,1.0,-93.0,1.463678794e+12,39.8078782841,-105.047756523
573df74a864fce1a9a339013,1878,476185.0,1.0,-118.666666667,1.463678794e+12,39.803794978,-105.072089989
573df74a864fce1a9a339013,1987,476185.0,1.0,-96.3333333333,1.463678794e+12,39.8078409419,-105.043755461
573df74a864fce1a9a339013,1994,476185.0,1.0,-135.0,1.463678794e+12,39.8181435025,-105.047564818
573df74a864fce1a9a339013,1996,476185.0,1.0,-95.0,1.463678794e+12,39.8162240841,-105.045346792
573df74a864fce1a9a339013,2189,476185.0,1.0,-124.666666667,1.463678794e+12,39.8176539435,-105.050983775
573df74a864fce1a9a339013,2610,476185.0,2.0,-135.0,1.463678794e+12,39.7979686649,-105.073460438
573df74a864fce1a9a339013,2617,476185.0,0.5,-130.0,1.463678794e+12,39.7799081609,-105.062479338
573df74a864fce1a9a339013,3412,476185.0,1.5,-132.5,1.463678794e+12,39.8241946127,-104.998428692
573df74a864fce1a9a339013,3538,476185.0,0.5,-125.5,1.463678794e+12,39.8216715273,-105.023146494
573df74a864fce1a9a339013,3558,476185.0,2.0,-137.0,1.463678794e+12,39.8100546588,-105.010413445
573df74a864fce1a9a339013,3562,476185.0,1.0,-119.5,1.463678794e+12,39.7977059038,-105.060233749
573df74a864fce1a9a339013,3576,476185.0,2.0,-135.0,1.463678794e+12,39.8490078949,-105.015598801
573df74a864fce1a9a339013,4058,476185.0,0.5,-122.5,1.463678794e+12,39.7832105294,-105.088746775
573df74a864fce1a9a339013,4157,476185.0,1.0,-117.666666667,1.463678794e+12,39.8054198019,-105.040942297
573df74a864fce1a9a339013,8446,476185.0,1.0,-127.333333333,1.463678794e+12,39.8056964255,-105.056208144
573df74a864fce1a9a339013,8475,476185.0,1.0,-139.0,1.463678794e+12,39.811782105,-105.026328911
573df74a864fce1a9a339013,9899,476185.0,1.0,-124.0,1.463678794e+12,39.7914022708,-105.02660482
573e02053e952e1912aa2a67,2784,473953.0,1.0,-98.5,1.463681541e+12,39.7281854331,-105.042323764
573e02053e952e1912aa2a67,3025,473953.0,2.0,-135.0,1.463681541e+12,39.6546818791,-105.043685283
573e02053e952e1912aa2a67,3414,473953.0,2.0,-120.0,1.463681541e+12,39.747448451,-105.056730649
573e04c4f0fe6e735a97fdd4,1859,473953.0,1.0,-134.0,1.463682244e+12,39.7048869498,-105.016392267
573e04c4f0fe6e735a97fdd4,2784,473953.0,1.0,-92.0,1.463682244e+12,39.7281854331,-105.042323764
573e04c4f0fe6e735a97fdd4,2799,473953.0,1.0,-131.333333333,1.463682244e+12,39.7530526327,-104.941021699
573e04c4f0fe6e735a97fdd4,2846,473953.0,1.0,-131.0,1.463682244e+12,39.666187571,-105.077529959
